,feature,importance
11318,PPYR1,8.459237e-05
5566,CG43646,8.4591156e-05
5707,CG44257,8.4590545e-05
10795,Or67a,8.449931e-05
6960,CG8673,8.449688e-05
12998,topi,8.4409905e-05
8709,GluRIID,8.43649e-05
11758,robo2,8.430712e-05
3530,CG2652,8.421954e-05
1958,CG13426,8.419156e-05
5567,CG43647,8.418305e-05
7881,Dhc36C,8.4068095e-05
10273,Myo81F,8.397869e-05
4337,CG32814,8.396774e-05
5528,CG43355,8.3962266e-05
5574,CG43672,8.395801e-05
8458,Fit2,8.3895364e-05
934,CG10005,8.3805346e-05
4294,CG32651,8.380109e-05
861,Ccp84Ab,8.376216e-05
6676,CG7606,8.365086e-05
7019,CG8950,8.354442e-05
11289,ppk25,8.333946e-05
3387,CG18577,8.332364e-05
1757,CG13003,8.32835e-05
9233,Inx5,8.327073e-05
10746,okr,8.3247614e-05
9189,ImpE2,8.313084e-05
5540,CG43393,8.301346e-05
2544,CG14820,8.28097e-05
12216,Sgs5,8.279511e-05
10553,Nox,8.279207e-05
12990,tomb,8.269962e-05
5651,CG43931,8.269293e-05
6347,CG6345,8.267407e-05
7882,Dhc62B,8.264427e-05
5456,CG43229,8.254088e-05
1862,CG13196,8.2534796e-05
864,Ccp84Ae,8.2279344e-05
2207,CG14050,8.224833e-05
7716,Cyp4ad1,8.2186896e-05
11351,pre-mod(mdg4)-W,8.2133374e-05
1653,CG12680,8.212182e-05
4091,CG31975,8.198619e-05
3279,CG17929,8.189313e-05
11536,RabX2,8.187245e-05
2931,CG15882,8.183535e-05
3751,CG30485,8.1831095e-05
7376,CkIIalpha-i1,8.173074e-05
1304,CG11374,8.172648e-05
10647,nw,8.169121e-05
11756,robls54B,8.167783e-05
36,AANATL4,8.166506e-05
5636,CG43886,8.16018e-05
3968,CG31643,8.147712e-05
3928,CG31493,8.146374e-05
5242,CG42690,8.142724e-05
5635,CG43880,8.136217e-05
4098,CG32006,8.129952e-05
1745,CG12984,8.127276e-05
9950,mIF2,8.12089e-05
13248,Uch-L5R,8.110307e-05
8780,Gr39a,8.108969e-05
11086,PH4alphaNE1,8.104894e-05
13087,Try29F,8.090601e-05
5274,CG42752,8.078376e-05
11939,rt,8.0759426e-05
3791,CG31076,8.069678e-05
3899,CG31381,8.060981e-05
10704,Obp73a,8.057149e-05
7641,Ctr1C,8.051188e-05
5197,CG42577,8.043768e-05
7008,CG8908,8.039937e-05
1620,CG12535,8.0380516e-05
10845,Oseg4,8.034949e-05
5465,CG43244,8.030692e-05
8115,E(spl)m5-HLH,8.0263126e-05
1880,CG13239,8.0233935e-05
943,CG10041,8.019014e-05
3657,CG30187,8.013966e-05
12609,ss,8.011837e-05
10477,NimC3,8.008249e-05
5378,CG43088,8.000951e-05
5350,CG43052,7.996024e-05
5163,CG42500,7.986961e-05
8922,ham,7.9847116e-05
11707,RhoU,7.9846504e-05
320,apn,7.98167e-05
12648,Ste:CG33237,7.9689584e-05
6041,CG5157,7.956855e-05
5243,CG42691,7.951929e-05
697,brv3,7.9445694e-05
2228,CG14095,7.942988e-05
3204,CG17636,7.933317e-05
538,BBS5,7.932101e-05
4859,CG34452,7.925046e-05
7309,CheA84a,7.919085e-05
4497,CG33476,7.913064e-05
7266,CG9903,7.908441e-05
8863,GstD7,7.898285e-05
3485,CG2150,7.894696e-05
3462,CG2053,7.892142e-05
6159,CG5639,7.891472e-05
1656,CG12688,7.891412e-05
2946,CG15927,7.889891e-05
3929,CG31495,7.883627e-05
10612,nub,7.880768e-05
2362,CG14397,7.878639e-05
9691,Loxl1,7.870124e-05
10782,Or46a,7.866232e-05
1092,CG10588,7.8580815e-05
5753,CG44623,7.85425e-05
6423,CG6688,7.849262e-05
1641,CG12637,7.845066e-05
5795,CG45079,7.841234e-05
5822,CG45492,7.840748e-05
4317,CG32750,7.838558e-05
2060,CG13674,7.8291916e-05
5412,CG43136,7.80833e-05
5934,CG4815,7.807661e-05
1431,CG11835,7.799207e-05
12589,sro,7.797808e-05
7420,CNMa,7.797443e-05
10619,nullo,7.781873e-05
10219,mtsh,7.774635e-05
1278,CG11300,7.773784e-05
13583,Xrcc2,7.762958e-05
391,ARY,7.762471e-05
8355,ex,7.761559e-05
5500,CG43322,7.760282e-05
10856,Osi18,7.754747e-05
735,byn,7.7483e-05
10567,NPFR,7.7464145e-05
2118,CG13810,7.73796e-05
3776,CG31028,7.735466e-05
3788,CG31068,7.731513e-05
13292,Ugt37B1,7.730905e-05
3104,CG17191,7.729263e-05
5709,CG44261,7.726587e-05
3618,CG30076,7.723424e-05
4845,CG34433,7.704083e-05
8343,ETH,7.700069e-05
9545,l(3)72Dr,7.696541e-05
4806,CG34338,7.692831e-05
10284,Naa20B,7.6871744e-05
11595,Rbp4,7.6801196e-05
2612,CG14983,7.673307e-05
2076,CG13705,7.660292e-05
2825,CG15545,7.653723e-05
594,betaNACtes3,7.6473974e-05
12542,spo,7.6192984e-05
7354,Cht6,7.618021e-05
7711,Cyp49a1,7.6110264e-05
3713,CG30385,7.594544e-05
11342,pre-mod(mdg4)-J,7.5933276e-05
3755,CG30495,7.563647e-05
2229,CG14096,7.553672e-05
1901,CG13297,7.552395e-05
8344,ETHR,7.5484415e-05
8802,Gr64e,7.546131e-05
6287,CG6118,7.542238e-05
8104,Dysb,7.534392e-05
4136,CG32115,7.5322634e-05
5386,CG43098,7.5182135e-05
5173,CG42531,7.518092e-05
116,Ada,7.517362e-05
5835,CG45690,7.515659e-05
11448,Ptx1,7.500454e-05
2943,CG15919,7.499298e-05
7414,CngA,7.4919386e-05
125,Adat1,7.491027e-05
4190,CG32266,7.4890195e-05
7691,Cyp301a1,7.4797135e-05
2762,CG15395,7.478315e-05
454,ato,7.452223e-05
5602,CG43759,7.4513715e-05
1622,CG12539,7.451067e-05
1802,CG13065,7.4491814e-05
757,Cad74A,7.4481475e-05
8839,grn,7.445107e-05
12533,Spn53F,7.4407886e-05
2106,CG13771,7.429536e-05
7247,CG9825,7.422786e-05
2119,CG13813,7.4187104e-05
4775,CG34290,7.417251e-05
5268,CG42741,7.416095e-05
1932,CG13362,7.409648e-05
2435,CG14565,7.404174e-05
5028,CG4053,7.403566e-05
3058,CG17028,7.4022886e-05
1130,CG10748,7.401376e-05
418,AstCC,7.399795e-05
4164,CG32213,7.399065e-05
5728,CG44405,7.394078e-05
11768,rols,7.393956e-05
2250,CG14143,7.382948e-05
5939,CG4835,7.382461e-05
5719,CG44335,7.363181e-05
6532,CG7102,7.3611736e-05
8461,fj,7.357281e-05
1385,CG11659,7.3547875e-05
5764,CG44815,7.349496e-05
4395,CG33125,7.34609e-05
3435,CG1894,7.3454816e-05
1420,CG11786,7.332344e-05
12383,Smyd4-3,7.3290605e-05
4026,CG31789,7.319876e-05
12272,sim,7.318599e-05
8433,Fer3,7.312699e-05
5305,CG42816,7.311179e-05
414,AstA-R2,7.307955e-05
11478,pyx,7.302664e-05
2179,CG13982,7.296825e-05
8797,Gr63a,7.294453e-05
4128,CG32100,7.292811e-05
2854,CG15615,7.289344e-05
6622,CG7386,7.275598e-05
11019,Peritrophin-A,7.273105e-05
7022,CG8960,7.2637384e-05
11495,Qsox4,7.260393e-05
6834,CG8160,7.2568655e-05
10878,otk2,7.250601e-05
2328,CG14317,7.250175e-05
2355,CG14374,7.2428156e-05
1894,CG13282,7.241417e-05
1923,CG13332,7.238133e-05
2662,CG15120,7.237342e-05
2719,CG15262,7.233145e-05
10269,Myo10A,7.229982e-05
2419,CG14515,7.213804e-05
7021,CG8958,7.213683e-05
10229,Muc14A,7.212405e-05
3504,CG2256,7.202309e-05
10739,odd,7.177676e-05
12650,Ste:CG33241,7.172689e-05
12136,Semp1,7.162775e-05
13269,Ugt302K1,7.162532e-05
6498,CG6974,7.1594906e-05
11005,peb,7.153166e-05
4752,CG34260,7.137109e-05
8921,halo,7.136075e-05
3600,CG30037,7.1257964e-05
2561,CG14855,7.1080365e-05
1973,CG13458,7.106516e-05
4034,CG31805,7.104144e-05
9678,lobo,7.09946e-05
7156,CG9503,7.094412e-05
4301,CG32686,7.0891816e-05
12846,tbrd-1,7.087722e-05
2452,CG14610,7.0854716e-05
4904,CG3589,7.081579e-05
4546,CG33679,7.07495e-05
3371,CG18518,7.072456e-05
7709,Cyp318a1,7.0692324e-05
2391,CG14443,7.052933e-05
10781,Or45b,7.048128e-05
4868,CG34462,7.046242e-05
5030,CG4066,7.041072e-05
1291,CG11349,7.039795e-05
2396,CG14453,7.029091e-05
7349,Cht11,7.024833e-05
3393,CG18599,7.0199065e-05
10776,Or42a,7.018447e-05
2673,CG15142,7.0172304e-05
8362,exp,7.007803e-05
8179,eEFSec,6.993024e-05
7290,CG9988,6.989253e-05
2495,CG14691,6.983961e-05
4281,CG32603,6.981893e-05
1473,CG12003,6.979461e-05
9210,Ino80,6.974109e-05
11608,Rcd6,6.968756e-05
1542,CG12231,6.966992e-05
4809,CG34345,6.952091e-05
2553,CG14839,6.9499016e-05
11054,Pgant8,6.947408e-05
2557,CG14851,6.944245e-05
4883,CG3520,6.941204e-05
10195,mthl4,6.9355476e-05
3623,CG30087,6.928493e-05
11637,Regnase-1,6.9243564e-05
6615,CG7376,6.9169364e-05
13212,TyrR,6.912375e-05
1376,CG11626,6.910489e-05
3128,CG17258,6.880322e-05
11728,rk,6.8771595e-05
13099,tsh,6.874179e-05
9388,JYalpha,6.8663336e-05
1216,CG11069,6.86384e-05
5297,CG42809,6.863232e-05
12739,SWIP,6.8614674e-05
3418,CG18765,6.8586094e-05
7319,CheB53b,6.858244e-05
4495,CG33474,6.851554e-05
4843,CG34431,6.847844e-05
8482,FMRFaR,6.844621e-05
11021,Pex1,6.843951e-05
3797,CG31089,6.842005e-05
5619,CG43798,6.84018e-05
4516,CG33552,6.824671e-05
13142,Ttc26,6.8238805e-05
2357,CG14380,6.812446e-05
6725,CG7786,6.809588e-05
5696,CG44215,6.798275e-05
11085,PH4alphaMP,6.793287e-05
4762,CG34276,6.7915236e-05
9852,MED23,6.784955e-05
48,Abd-B,6.7721216e-05
4484,CG33458,6.749253e-05
5769,CG44869,6.7391564e-05
5543,CG43400,6.738062e-05
7312,CheB38a,6.727114e-05
1963,CG13437,6.724073e-05
4561,CG33723,6.712882e-05
830,caup,6.706739e-05
13195,TwdlW,6.7066176e-05
1360,CG11584,6.704306e-05
7525,Cpr49Aa,6.690317e-05
799,can,6.6901346e-05
1178,CG10931,6.680404e-05
9052,HP1e,6.675599e-05
9031,Hmx,6.670307e-05
4360,CG32983,6.668665e-05
10425,Nepl20,6.657109e-05
1875,CG13227,6.653946e-05
2713,CG15253,6.648898e-05
3827,CG31176,6.646709e-05
9465,knk,6.640444e-05
13607,yip3,6.639288e-05
3690,CG30338,6.6352135e-05
1929,CG13359,6.632051e-05
4545,CG33673,6.620495e-05
7519,Cpr47Eb,6.614595e-05
5121,CG42364,6.6089386e-05
5445,CG43204,6.608209e-05
1741,CG12971,6.6065055e-05
5607,CG43775,6.6054716e-05
2628,CG15024,6.605411e-05
6323,CG6271,6.6014574e-05
2274,CG1421,6.5991466e-05
10784,Or47b,6.597991e-05
3599,CG30036,6.597869e-05
8798,Gr64a,6.595984e-05
11529,Rab9D,6.5930646e-05
11533,Rab9Fb,6.5866785e-05
11416,Psc,6.576886e-05
2139,CG13871,6.5764e-05
6759,CG7912,6.572811e-05
1428,CG11816,6.5678236e-05
4299,CG32681,6.5654516e-05
6005,CG5038,6.55864e-05
4655,CG34124,6.553896e-05
5510,CG43333,6.552558e-05
1968,CG13445,6.551706e-05
6695,CG7691,6.550246e-05
4745,CG34248,6.526343e-05
3811,CG31121,6.5253706e-05
3513,CG2321,6.5251275e-05
3681,CG30287,6.511382e-05
11277,ppk13,6.500556e-05
10464,nht,6.491493e-05
4051,CG31848,6.484985e-05
8776,Gr33a,6.473186e-05
12544,spok,6.470814e-05
5079,CG42263,6.467712e-05
9645,lin-28,6.467469e-05
12848,tbrd-3,6.464367e-05
3673,CG30275,6.46163e-05
4105,CG32036,6.45792e-05
1698,CG12836,6.45275e-05
11983,SA-2,6.449588e-05
1841,CG13138,6.4420456e-05
4385,CG33098,6.441863e-05
12525,Spn42Db,6.440221e-05
12448,sona,6.436572e-05
3111,CG17199,6.434139e-05
4055,CG31862,6.425563e-05
5454,CG43221,6.414372e-05
10850,Osi12,6.406891e-05
5804,CG45154,6.404762e-05
11580,rau,6.403728e-05
7899,Dic4,6.397889e-05
2829,CG15549,6.395944e-05
4118,CG32074,6.3932064e-05
1940,CG13376,6.390348e-05
852,CCHa1-R,6.3714935e-05
4341,CG32829,6.3669926e-05
5341,CG42878,6.350936e-05
2174,CG13962,6.3488675e-05
10955,pb,6.342664e-05
2594,CG14937,6.3414474e-05
2102,CG13749,6.3374944e-05
937,CG10019,6.33348e-05
7574,Cpr92A,6.331777e-05
7819,Dbx,6.3244785e-05
5628,CG43843,6.32308e-05
10844,Oseg2,6.321802e-05
5784,CG45063,6.3176056e-05
1972,CG13457,6.3160245e-05
10498,Nlg1,6.310247e-05
3254,CG17801,6.302522e-05
4441,CG33270,6.294676e-05
2082,CG13713,6.2934596e-05
2551,CG14837,6.291209e-05
11640,rempA,6.28385e-05
11468,Pxd,6.272051e-05
9051,HP1D3csd,6.268219e-05
4280,CG32599,6.2642655e-05
9013,hkb,6.257697e-05
4373,CG33057,6.2541694e-05
12382,Smyd4-2,6.252284e-05
12720,Sur,6.2515544e-05
11431,ptc,6.2493644e-05
5790,CG45072,6.245472e-05
11968,s-cup,6.2449246e-05
12390,SmydA-5,6.227165e-05
11603,Rcd-1r,6.2268e-05
1812,CG13075,6.226496e-05
4966,CG3795,6.2210216e-05
6256,CG5984,6.218589e-05
1651,CG12674,6.2143925e-05
4839,CG34427,6.2112296e-05
5178,CG42538,6.203931e-05
5236,CG42680,6.203444e-05
1008,CG10301,6.2032625e-05
1992,CG13511,6.200951e-05
2235,CG14107,6.190915e-05
5045,CG41242,6.180515e-05
263,Amt,6.179481e-05
12983,Toll-9,6.178812e-05
2268,CG14195,6.172852e-05
808,Cap-D3,6.167621e-05
8090,dunk,6.164337e-05
5085,CG42272,6.16379e-05
4412,CG33177,6.1564904e-05
4080,CG31933,6.154301e-05
12947,TkR86C,6.151442e-05
7348,Cht10,6.138853e-05
1399,CG11698,6.1371495e-05
5611,CG43779,6.136298e-05
6632,CG7423,6.1358725e-05
3891,CG31358,6.1279046e-05
4106,CG32037,6.12456e-05
12498,sphinx1,6.115984e-05
13425,VhaPPA1-2,6.110206e-05
2395,CG14451,6.0942708e-05
13646,Zip42C.1,6.092507e-05
6348,CG6347,6.0877628e-05
1490,CG12061,6.0845396e-05
11098,PHDP,6.072436e-05
2554,CG14840,6.0701248e-05
3711,CG30383,6.0656243e-05
7770,cysu,6.051757e-05
1642,CG12640,6.038194e-05
2199,CG14020,6.023232e-05
1887,CG13250,6.0206166e-05
1214,CG11060,6.0193393e-05
12951,tld,6.0158723e-05
3073,CG17104,6.009e-05
8132,E5,6.0063845e-05
6262,CG6012,6.006202e-05
9509,l(1)sc,6.0044382e-05
1631,CG12589,5.9992683e-05
5813,CG45413,5.9944636e-05
6671,CG7573,5.9926388e-05
5979,CG4970,5.9913007e-05
5703,CG44249,5.9888072e-05
8710,GluRIIE,5.983333e-05
11341,pre-mod(mdg4)-I,5.983151e-05
47,abd-A,5.9817517e-05
4323,CG3277,5.9792583e-05
3560,CG2861,5.96679e-05
5693,CG44174,5.9641745e-05
11106,phm,5.9527403e-05
5569,CG43659,5.950794e-05
10682,Obp50b,5.945685e-05
1111,CG10663,5.9434347e-05
4029,CG31797,5.940576e-05
11991,salm,5.9366226e-05
8784,Gr47b,5.9292634e-05
999,CG10264,5.922512e-05
6064,CG5250,5.9158825e-05
993,CG10232,5.9128415e-05
1133,CG10752,5.9073067e-05
6641,CG7465,5.8938655e-05
6842,CG8191,5.889912e-05
4983,CG3880,5.8843165e-05
4430,CG33235,5.883161e-05
4496,CG33475,5.8806065e-05
1245,CG11159,5.873308e-05
5672,CG44037,5.8601097e-05
7907,dila,5.8577378e-05
4720,CG34214,5.856704e-05
6402,CG6614,5.850135e-05
1874,CG13226,5.8497702e-05
6757,CG7907,5.8468508e-05
5290,CG42792,5.8449044e-05
2796,CG15472,5.8448437e-05
3617,CG30075,5.8390047e-05
10321,nau,5.8388225e-05
13127,Tsp47F,5.8348083e-05
3773,CG31016,5.833531e-05
5442,CG43195,5.8248945e-05
11624,Reck,5.820941e-05
3280,CG17930,5.8058573e-05
1002,CG10274,5.805249e-05
2590,CG14930,5.7679048e-05
1713,CG12880,5.763465e-05
3865,CG31268,5.753247e-05
8831,Grip,5.745462e-05
3388,CG18581,5.7428468e-05
2889,CG15725,5.7404137e-05
9432,Kif19A,5.7385892e-05
10995,pdm2,5.736582e-05
1912,CG13314,5.736582e-05
1898,CG13288,5.728858e-05
13194,TwdlV,5.7230798e-05
11225,pnr,5.7143825e-05
3692,CG30340,5.713166e-05
12518,Spn28Da,5.7115238e-05
4695,CG34184,5.709821e-05
2483,CG14664,5.705381e-05
13635,zen,5.701914e-05
1536,CG12206,5.7017925e-05
8448,Fign,5.7011843e-05
2212,CG14069,5.6974743e-05
9967,mira,5.696501e-05
9674,lms,5.695041e-05
8296,ems,5.693399e-05
4046,CG31823,5.6930952e-05
854,CCHa2-R,5.691757e-05
10741,OdsH,5.6810524e-05
9707,Lrt,5.6780722e-05
3982,CG31677,5.6684625e-05
2062,CG13676,5.6633537e-05
5225,CG42660,5.6614073e-05
9459,kmg,5.660434e-05
9229,inv,5.6593395e-05
11090,PH4alphaSG1,5.6452896e-05
4350,CG32855,5.644195e-05
10863,Osi24,5.643891e-05
2011,CG13562,5.6392077e-05
7798,dan,5.6390858e-05
12696,Su(H),5.637687e-05
8136,EAChm,5.6334906e-05
9599,Lcp65Af,5.624124e-05
3686,CG30323,5.6209614e-05
5441,CG43192,5.6077024e-05
3283,CG17959,5.595234e-05
1654,CG12682,5.5902467e-05
4,Tissue_Bodies,5.574555e-05
4067,CG31904,5.573886e-05
1312,CG11384,5.5661007e-05
9563,laf,5.5608092e-05
7140,CG9444,5.5597753e-05
7334,ChLD3,5.5563083e-05
6442,CG6753,5.550774e-05
3113,CG17207,5.5393393e-05
2684,CG15170,5.538731e-05
7884,Dhc93AB,5.5365417e-05
2595,CG1494,5.533379e-05
4442,CG33271,5.5314325e-05
10182,mtg,5.5264452e-05
8297,en,5.5209715e-05
2038,CG13616,5.5111184e-05
6852,CG8219,5.50899e-05
2636,CG15040,5.504124e-05
5766,CG44836,5.5029683e-05
11349,pre-mod(mdg4)-U,5.4988934e-05
860,Ccp84Aa,5.498772e-05
10440,NetA,5.479978e-05
10775,Or35a,5.473957e-05
9250,Ir21a,5.470429e-05
5741,CG44477,5.461002e-05
3937,CG31524,5.4607586e-05
5906,CG4702,5.4493852e-05
9969,mirr,5.4423905e-05
11294,ppk3,5.4411743e-05
5956,CG4892,5.4305307e-05
5439,CG43190,5.4295575e-05
11192,Pkd2,5.4268814e-05
11150,PIG-Wa,5.4241442e-05
4296,CG32668,5.4207383e-05
11957,RunxB,5.4113112e-05
8070,ds,5.4029784e-05
3749,CG30480,5.401154e-05
5409,CG43133,5.3931257e-05
5420,CG43155,5.3788328e-05
4269,CG32564,5.3774336e-05
2326,CG14315,5.374271e-05
9016,HLH4C,5.369284e-05
688,Bro,5.3683714e-05
13189,TwdlP,5.3624717e-05
10711,Obp85a,5.3529227e-05
2539,CG14811,5.3527405e-05
1617,CG12522,5.3397856e-05
7543,Cpr64Aa,5.3341293e-05
10958,Pbp45,5.3330343e-05
5319,CG42831,5.3306016e-05
27,825-Oak,5.328716e-05
7092,CG9270,5.327743e-05
2637,CG15042,5.325675e-05
5561,CG4362,5.3250667e-05
1685,CG12783,5.3245803e-05
5075,CG42255,5.3206877e-05
1945,CG13386,5.3204443e-05
4159,CG32201,5.3203228e-05
9163,IFT57,5.3143016e-05
3747,CG30472,5.2983665e-05
3555,CG2839,5.2980624e-05
1138,CG10793,5.2878444e-05
6446,CG6763,5.2865063e-05
6351,CG6362,5.2846208e-05
715,Btnd,5.282553e-05
4884,CG3526,5.2819447e-05
2051,CG13643,5.2742813e-05
10659,Oatp26F,5.269841e-05
4735,CG34231,5.2627252e-05
10866,Osi5,5.261752e-05
1803,CG13066,5.252994e-05
6314,CG6220,5.2477633e-05
11937,rst,5.245695e-05
4321,CG32762,5.2446005e-05
1879,CG13231,5.2358424e-05
2262,CG14185,5.2265976e-05
4465,CG33310,5.216319e-05
7698,Cyp310a1,5.2147374e-05
13594,yellow-e3,5.214129e-05
1161,CG10887,5.2054318e-05
8711,GluRS-m,5.2028772e-05
4705,CG34199,5.1952746e-05
8598,gas,5.1937543e-05
2374,CG14416,5.19345e-05
12890,TfIIA-S-2,5.1867595e-05
11181,Pk34A,5.186638e-05
9015,HLH3B,5.1814073e-05
10457,ng4,5.1811643e-05
13213,TyrRII,5.176724e-05
5755,CG44625,5.1733183e-05
13418,VhaAC39-2,5.171007e-05
13197,TwdlY,5.1633437e-05
1209,CG11041,5.1521525e-05
2679,CG15153,5.1488074e-05
7259,CG9877,5.1441242e-05
5468,CG43248,5.1333587e-05
9940,mia,5.1297702e-05
4699,CG34190,5.112315e-05
7164,CG9525,5.1083007e-05
5221,CG42655,5.1066585e-05
5502,CG43325,5.1048944e-05
3399,CG18635,5.103374e-05
3215,CG17672,5.0934603e-05
7548,Cpr65Av,5.081965e-05
2945,CG15923,5.0791063e-05
2906,CG15767,5.0723553e-05
13283,Ugt35E1,5.0715036e-05
12847,tbrd-2,5.0688275e-05
10842,OSCP1,5.0674287e-05
6580,CG7271,5.0552037e-05
7046,CG9083,5.05344e-05
11308,PPO3,5.0524668e-05
5718,CG44329,5.052102e-05
8775,Gr32a,5.0504597e-05
4855,CG34447,5.0274084e-05
6611,CG7367,5.022482e-05
3875,CG31296,5.0059996e-05
3176,CG17477,5.0030194e-05
5415,CG43139,5.0022893e-05
10774,Or33c,4.9951126e-05
5618,CG43797,4.9934704e-05
7952,dmrt93B,4.9902468e-05
5550,CG43428,4.9858678e-05
10678,Obp47a,4.9811846e-05
7224,CG9737,4.974798e-05
13192,TwdlS,4.973886e-05
10443,Neu2,4.9737035e-05
8009,dpn,4.9678038e-05
7555,Cpr65Ec,4.961965e-05
424,ATbp,4.9600796e-05
2533,CG14787,4.957951e-05
12396,sna,4.951078e-05
2676,CG15145,4.95047e-05
1799,CG13062,4.9403126e-05
8520,fs(1)Yb,4.9376973e-05
12605,srw,4.9370894e-05
593,betaNACtes2,4.9349605e-05
3253,CG17786,4.9294256e-05
13202,twi,4.923952e-05
12685,stum,4.917444e-05
9560,lab,4.914038e-05
11956,RunxA,4.9134906e-05
3412,CG18746,4.9067396e-05
3231,CG17732,4.8964e-05
576,Best4,4.892994e-05
7304,CheA29a,4.8917776e-05
6478,CG6901,4.8870334e-05
783,CAH8,4.8856346e-05
7985,Doc1,4.8800997e-05
1951,CG13403,4.8791877e-05
7513,Cpr23B,4.8742004e-05
7956,Dnah3,4.8607588e-05
2439,CG14569,4.8567446e-05
4400,CG33137,4.8544942e-05
4842,CG34430,4.8496284e-05
4450,CG33286,4.8490812e-05
7167,CG9541,4.8428166e-05
3704,CG30375,4.8388632e-05
10764,Or1a,4.838255e-05
8600,Gas8,4.832842e-05
5749,CG4459,4.8223807e-05
1591,CG12446,4.818914e-05
8553,fz3,4.816238e-05
1596,CG12477,4.8145346e-05
10239,Muc96D,4.807662e-05
1082,CG10559,4.7881993e-05
7160,CG9518,4.780475e-05
13019,tplus3a,4.772325e-05
1811,CG13074,4.7647223e-05
4649,CG34109,4.7643574e-05
6776,CG7988,4.755903e-05
1650,CG12672,4.751585e-05
3955,CG31612,4.7503687e-05
9881,melt,4.737961e-05
4498,CG33477,4.7366837e-05
3523,CG2577,4.7355283e-05
5438,CG43188,4.7327303e-05
7705,Cyp313a5,4.7254318e-05
12831,Tb,4.7224516e-05
9948,mid,4.7208705e-05
728,Burs,4.7178903e-05
8153,ec,4.716309e-05
2449,CG14607,4.7146666e-05
3222,CG17707,4.7115645e-05
12080,scw,4.701894e-05
7323,CheB98a,4.7014077e-05
10667,Oaz,4.7012858e-05
9610,lectin-21Cb,4.691372e-05
2265,CG14190,4.6902773e-05
1026,CG10348,4.6868714e-05
11683,rho-6,4.686628e-05
3064,CG17047,4.682614e-05
5306,CG42818,4.676106e-05
7559,Cpr67Fa1,4.6688074e-05
479,att-ORFB,4.6622386e-05
2308,CG1428,4.6619956e-05
1979,CG13474,4.6612047e-05
2741,CG15336,4.657434e-05
8803,Gr64f,4.654758e-05
3564,CG2887,4.6496487e-05
1636,CG12607,4.6466685e-05
11275,ppk10,4.6430803e-05
4172,CG32232,4.63493e-05
4227,CG32413,4.6314635e-05
4166,CG32219,4.618022e-05
2238,CG14111,4.6155892e-05
4781,CG34297,4.6079866e-05
13196,TwdlX,4.5975252e-05
5660,CG43996,4.594545e-05
4023,CG31785,4.593876e-05
13289,Ugt37A1,4.5935718e-05
2476,CG14651,4.592477e-05
5150,CG42460,4.5873072e-05
12570,spz6,4.5870638e-05
3667,CG30268,4.5747172e-05
3844,CG31220,4.5722845e-05
5866,CG46192,4.569061e-05
9251,Ir25a,4.5682096e-05
6843,CG8192,4.56602e-05
8902,Gyc89Db,4.5620665e-05
2832,CG15554,4.5542205e-05
4848,CG34436,4.5539164e-05
9708,LS2,4.537008e-05
5974,CG4956,4.5332374e-05
5582,CG43691,4.530926e-05
10832,org-1,4.5298922e-05
5620,CG43799,4.5239925e-05
2277,CG14218,4.4992383e-05
5988,CG4998,4.481357e-05
112,ACXD,4.4763696e-05
7567,Cpr76Bb,4.4750923e-05
1777,CG13038,4.4580018e-05
9246,Ir100a,4.4557513e-05
11548,Rad51D,4.4545955e-05
5408,CG43131,4.4530145e-05
4490,CG33465,4.443587e-05
11622,reb,4.4359236e-05
2552,CG14838,4.435072e-05
758,Cad86C,4.4319702e-05
1323,CG11409,4.43045e-05
2970,CG16710,4.4267395e-05
2555,CG14841,4.406608e-05
1866,CG13203,4.3966942e-05
2007,CG13558,4.3928623e-05
7706,Cyp313b1,4.390551e-05
4767,CG34281,4.3812455e-05
2290,CG14244,4.3802724e-05
12869,Tengl2,4.374981e-05
10790,Or59c,4.3710275e-05
862,Ccp84Ac,4.370906e-05
1708,CG12866,4.368473e-05
9284,Ir76b,4.3680473e-05
13674,zye,4.3645807e-05
11751,ro,4.359897e-05
289,Antp,4.355579e-05
3688,CG30325,4.355336e-05
1553,CG12278,4.3485845e-05
2800,CG15480,4.3411037e-05
2466,CG14634,4.3384276e-05
1715,CG12885,4.3376975e-05
4558,CG33710,4.3376975e-05
2756,CG15375,4.336907e-05
6616,CG7377,4.3357515e-05
2133,CG13857,4.328818e-05
12214,Sgs3,4.3265674e-05
8804,Gr66a,4.3262025e-05
206,Alp1,4.3242562e-05
6451,CG6785,4.319269e-05
1891,CG13258,4.314099e-05
252,aly,4.3077736e-05
10434,nerfin-1,4.3020565e-05
5086,CG42284,4.2975556e-05
4252,CG32507,4.2934807e-05
10129,ms(3)K81,4.292447e-05
4961,CG3777,4.2884327e-05
9749,Mabi,4.2867294e-05
2568,CG14866,4.2847223e-05
5683,CG44094,4.28454e-05
10684,Obp50e,4.2730448e-05
6702,CG7714,4.265442e-05
4769,CG34283,4.248534e-05
3951,CG31600,4.243668e-05
3098,CG17173,4.2344236e-05
505,B-H1,4.2327203e-05
5886,CG46387,4.2201304e-05
845,CCAP-R,4.2194006e-05
1946,CG1339,4.2187923e-05
1796,CG13058,4.2176976e-05
10798,Or67d,4.2146567e-05
485,Atx-1,4.2089396e-05
1096,CG10598,4.1947682e-05
5881,CG46321,4.1829688e-05
4804,CG34334,4.1820564e-05
